timestamp,request_rate,vus,cpu_mcpu,memory_mib,replicas,hpa_desired_replicas,avg_response_ms,p95_response_ms,failed_req_rate
2026-08-29 02:32:41.432424,74.3055676798715,101.0,69.65090780736337,43.703125,1.0,1.0,1.7852628397556405,4.771300448430493,0.0
2026-08-29 02:32:51.547166,84.98900101260519,112.0,55.0520846832794,43.703125,1.0,1.0,1.811503829533793,4.783402275077559,0.0
2026-08-29 02:33:01.639545,96.24818869044502,123.0,73.97516889306031,42.9765625,1.0,1.0,1.8085300810810847,4.7838417975886,0.0
2026-08-29 02:33:10.349789,107.6425888723906,134.0,96.7033121916852,43.25390625,2.0,2.0,1.5615226105160782,4.780219381729924,0.0
2026-08-29 02:33:20.442064,118.94696387394312,145.0,78.3674288083706,60.2421875,2.0,2.0,1.5748669603466057,4.783691211849158,0.0
2026-08-29 02:33:30.549851,130.31478181881704,156.0,89.25736194313727,59.9921875,2.0,2.0,1.6554448937139843,4.817122338670936,0.0
2026-08-29 02:33:39.255074,141.73627372173488,166.0,128.783506764902,60.76953125,2.0,2.0,1.660319006041181,4.815281456269041,0.0
2026-08-29 02:33:49.369686,153.00737427043651,177.0,149.8638881739756,68.9921875,2.0,2.0,1.6791928838377912,4.816547127822738,0.0
2026-08-29 02:33:59.462605,164.6978646069968,191.0,156.20831479970997,68.9921875,2.0,2.0,1.7313942867904304,4.845086139655865,0.0
2026-08-29 02:34:08.243732,172.55557640796408,205.0,164.76808251028396,84.953125,3.0,3.0,1.9075362883132136,4.86200789393786,0.0
2026-08-29 02:34:18.349532,189.26563536683312,219.0,182.69498143602468,85.55859375,3.0,3.0,2.017154597693714,4.897279817386342,0.0
2026-08-29 02:34:28.446307,202.6609397098109,233.0,201.8748302462219,87.8984375,3.0,3.0,2.026002544971941,4.913385826771654,0.0
2026-08-29 02:34:37.191293,219.26760100283587,247.0,184.89976165127703,89.5234375,3.0,3.0,2.261419170164917,4.94749170407964,0.0
2026-08-29 02:34:47.283117,240.7583539407774,262.0,235.1430377305324,94.546875,3.0,3.0,2.2754687050302884,4.9703518280360095,0.0
2026-08-29 02:34:57.395283,255.75939468233503,276.0,246.711960410995,94.17578125,3.0,3.0,2.258222418064613,4.9718666205345565,0.0
2026-08-29 02:35:07.511316,262.31192962262605,290.0,234.39988797140165,96.578125,5.0,5.0,3.4178710518727424,5.825814536340863,0.0
2026-08-29 02:35:16.252390,284.735584547396,305.0,276.98102840604645,137.62890625,5.0,5.0,3.353576313975937,6.046803652968004,0.0
2026-08-29 02:35:26.350236,299.90273196312273,318.0,307.5576883291863,137.3046875,5.0,5.0,3.106526974402365,5.695328031809155,0.0
2026-08-29 02:35:36.441690,305.7914105384346,334.0,327.13460304113687,137.671875,5.0,5.0,3.203045131165171,5.193807339449527,0.0
2026-08-29 02:35:45.222113,329.6391861596379,347.0,336.6628738610598,137.61328125,5.0,5.0,3.268508240664725,7.108730158730158,0.0
2026-08-29 02:35:55.326010,345.2119110058371,356.0,377.6843658566388,145.69921875,5.0,5.0,2.2859692173966755,6.32705479452054,0.0
2026-08-29 02:36:05.454026,348.4571264107888,364.0,375.18497372620976,150.96875,5.0,5.0,2.2879604843068195,6.102225312934633,0.0
2026-08-29 02:36:14.221762,370.0186140959472,373.0,377.2385286220068,151.484375,5.0,5.0,2.897739066369453,6.917320261437901,0.0
2026-08-29 02:36:24.307337,381.427815970386,381.0,384.0071726974927,153.890625,5.0,5.0,2.8343228123058477,7.383838383838373,0.0
2026-08-29 02:36:34.439404,379.1664096395451,389.0,388.12967765999457,153.83984375,5.0,5.0,2.7295606161062813,6.612709832134267,0.0
2026-08-29 02:36:42.989795,387.45296403676514,398.0,403.4086177957942,153.8515625,5.0,5.0,2.87630286902298,6.861332574031888,0.0
2026-08-29 02:36:53.077884,408.9808403075747,406.0,440.1452785337518,155.671875,5.0,5.0,2.8966953690661748,7.260406091370552,0.0
2026-08-29 02:37:03.226006,406.5557527969286,414.0,398.5713997787543,155.890625,5.0,5.0,2.426941177244098,7.109732824427475,0.0
2026-08-29 02:37:12.036939,413.37956942638345,423.0,442.2866501617004,156.35546875,5.0,5.0,2.4817732865487816,7.392801251956172,0.0
2026-08-29 02:37:22.131465,434.30037748653353,431.0,425.70604014186665,156.36328125,5.0,5.0,2.7370978954538105,8.215205288796108,0.0
2026-08-29 02:37:32.226607,442.8774415201578,439.0,465.27869824343895,155.86328125,5.0,5.0,2.61799561841589,8.134889753566792,0.0
2026-08-29 02:37:42.331223,437.36141906873615,448.0,477.0132608463041,156.09375,5.0,5.0,2.6694171419653783,8.25356478611283,0.0
2026-08-29 02:37:51.083418,455.7475391829665,432.0,492.16127385491416,156.6328125,5.0,5.0,3.1092895963106613,8.925189947399183,0.0
2026-08-29 02:38:01.243383,455.9050294670582,406.0,449.69666075720426,156.76953125,5.0,5.0,2.9944628415809627,8.802165354330706,0.0
2026-08-29 02:38:11.343447,436.2290531510229,382.0,469.13759120480887,156.2109375,5.0,5.0,2.9144952128010924,8.605998743718587,0.0
2026-08-29 02:38:20.079934,434.5112145577655,357.0,400.58737703231344,156.33984375,5.0,5.0,2.931547862228612,8.720706757594543,0.0
2026-08-29 02:38:30.180625,412.251375370292,331.0,392.7207454068216,154.0859375,5.0,5.0,2.9699699659616496,8.785672169811317,0.0
2026-08-29 02:38:40.280548,375.45757413729285,308.0,381.727957888817,153.98046875,5.0,5.0,2.433890776865039,8.011856368563691,0.0
2026-08-29 02:38:49.031468,349.97737835725746,280.0,363.24742664026536,154.484375,5.0,5.0,2.4177313688818645,7.891527355623094,0.0
2026-08-29 02:38:59.134076,333.73578191523166,257.0,330.6508491978244,153.46484375,5.0,5.0,2.3914476568709637,7.868521665250633,0.0
2026-08-29 02:39:09.230595,298.4810439221175,232.0,282.41955180686125,153.19140625,5.0,5.0,2.357262608138029,7.583423035522076,0.0
2026-08-29 02:39:17.949789,272.52706540978886,207.0,221.50767091025585,145.95703125,5.0,5.0,2.3480964387132204,7.610351562499992,0.0
2026-08-29 02:39:28.042009,253.84924921108924,181.0,227.78791976109335,148.3984375,5.0,5.0,2.3838286081769158,7.829034391534395,0.0
2026-08-29 02:39:38.142730,227.4440867502541,157.0,207.7108307942549,148.21484375,5.0,5.0,2.4831357145651176,8.220990873533236,0.0
2026-08-29 02:39:46.858490,196.6275961340736,145.0,173.4656926654084,147.6875,5.0,5.0,2.304165202677129,7.229678638941399,0.0
2026-08-29 02:39:56.955241,180.9503651180019,136.0,133.60180911155305,147.68359375,5.0,5.0,2.127469679494454,6.952150537634397,0.0
2026-08-29 02:40:07.045132,163.50936607048368,128.0,131.66785250942473,147.296875,5.0,5.0,2.144414381488388,5.996093749999996,0.0
2026-08-29 02:40:17.143894,144.73494744204226,119.0,110.35509480394234,146.09765625,5.0,5.0,2.1027411043203603,5.469534050179221,0.0
2026-08-29 02:40:25.838403,137.97267238639975,111.0,103.05654415176066,145.84375,5.0,5.0,2.089613545063525,5.006944444444448,0.0
2026-08-29 02:40:35.944111,129.22359919500053,103.0,97.22730352900972,146.58203125,5.0,5.0,2.238070222950783,5.247747747747747,0.0
2026-08-29 02:40:46.029973,116.85532002469644,95.0,74.32707282714478,146.5859375,5.0,5.0,2.510614640542506,5.202500000000006,0.0
2026-08-29 02:40:54.700530,111.49737154485334,86.0,83.40223939858329,145.828125,5.0,5.0,2.34879153555152,4.984041492120487,0.0
2026-08-29 02:41:04.804307,102.7173682648692,77.0,64.7644070283404,145.828125,5.0,5.0,2.3959889923668163,4.972624190064794,0.0
2026-08-29 02:41:14.895360,91.28143909768248,70.0,74.84927263000621,146.5390625,5.0,5.0,2.383076327847301,4.942808540591271,0.0
2026-08-29 02:41:23.635135,82.69871979582597,61.0,52.86090813862333,146.5390625,5.0,5.0,2.18120335639676,4.91134843026248,0.0
2026-08-29 02:41:33.724657,75.87464009776912,1.0,61.90680913794531,145.765625,5.0,5.0,2.2120820038225317,4.923387096774194,0.0
2026-08-29 02:41:43.809184,55.47424794033912,1.0,47.48432394895285,145.6328125,5.0,5.0,2.148160718919537,4.869320280753601,0.0
2026-08-29 02:41:52.533085,42.69289168631414,1.0,38.04430215056544,145.6328125,5.0,5.0,2.1276721082320407,4.846034214618974,0.0
2026-08-29 02:42:02.629357,29.657580592374405,1.0,11.341323069268528,145.58984375,5.0,5.0,2.141566378508503,4.863095238095237,0.0
2026-08-29 02:42:12.724405,18.04629553193685,1.0,8.89444429400535,145.58984375,5.0,5.0,2.0776928954249287,4.80495867768595,0.0
2026-08-29 02:42:22.807199,1.7333333333333334,1.0,0.0558017630340375,145.58984375,5.0,5.0,2.283678673077912,4.75,0.0
