timestamp,request_rate,vus,cpu_mcpu,memory_mib,replicas,hpa_desired_replicas,avg_response_ms,p95_response_ms,failed_req_rate
2026-08-28 11:19:02.611981,0.0,0.0,0.0035090722364063,43.40625,1.0,1.0,0.0,0.0,0.0
2026-08-28 11:19:13.361217,0.0,0.0,0.00514090467511,43.40625,1.0,1.0,0.0,0.0,0.0
2026-08-28 11:19:21.214482,0.0,0.0,0.0057577930579513,43.40625,1.0,1.0,0.0,0.0,0.0
2026-08-28 11:19:31.328683,0.0,0.0,0.0025913279376722,43.40625,1.0,1.0,0.0,0.0,0.0
2026-08-28 11:19:41.416394,0.0,0.0,0.0023199276027334,43.40625,1.0,1.0,0.0,0.0,0.0
2026-08-28 11:19:51.516383,0.0,0.0,0.0052814398011099,43.40625,1.0,1.0,0.0,0.0,0.0
2026-08-28 11:20:01.620112,0.0,0.0,0.0044785858334269,43.40625,1.0,1.0,0.0,0.0,0.0
2026-08-28 11:20:11.730527,0.0,0.0,0.0067444094864224,43.40625,1.0,1.0,0.0,0.0,0.0
2026-08-28 11:20:21.841073,0.0,1.0,0.0082545538378784,43.40625,1.0,1.0,0.0,0.0,0.0
2026-08-28 11:20:28.539693,0.5108222490931076,2.0,8.580095036959085,42.4296875,1.0,1.0,2.885994307692307,8.62484694769984,0.0
2026-08-28 11:20:38.626129,0.8667790081848821,2.0,8.580095036959085,42.4296875,1.0,1.0,2.427213030303033,8.787134696297656,0.0
2026-08-28 11:20:48.726324,1.367675496274031,3.0,13.019902597403714,41.71484375,1.0,1.0,2.1811183562000034,9.134335878855218,0.0
2026-08-28 11:21:00.468958,1.9747794619691383,4.0,11.060080930934976,41.6796875,1.0,1.0,2.11996388898562,8.060105060143126,0.0
2026-08-28 11:21:10.567583,2.593196398113429,4.0,6.194871544158752,42.015625,1.0,1.0,2.168512606520906,6.7274251473243405,0.0
2026-08-28 11:21:20.677781,3.19433151353235,5.0,7.235734838010506,41.88671875,1.0,1.0,2.0983641024096413,4.89751552795031,0.0
2026-08-28 11:21:29.263359,3.7751190614473225,5.0,7.543346994203872,41.88671875,1.0,1.0,2.033675497435898,4.875,0.0
2026-08-28 11:21:39.359244,4.565663815618957,6.0,8.171115691191488,41.8203125,1.0,1.0,1.989281904347826,4.834070796460177,0.0
2026-08-28 11:21:49.469631,5.203660506011126,7.0,11.50895214520916,42.546875,1.0,1.0,2.9588470919540266,4.8617647058823525,0.0
2026-08-28 11:21:59.566340,5.99987629121049,7.0,14.617477893418828,42.2265625,1.0,1.0,2.8852503161512058,4.867077464788732,0.0
2026-08-28 11:22:07.950594,6.860733521415748,8.0,15.929719762096166,42.2265625,1.0,1.0,2.851767978125,4.856230031948882,0.0
2026-08-28 11:22:18.041979,7.566042575019236,9.0,18.16159917545913,42.3984375,1.0,1.0,2.816628545197742,4.87391304347826,0.0
2026-08-28 11:22:28.175991,7.911195791740877,9.0,17.64183050342607,41.671875,1.0,1.0,2.903719299212597,4.931198910081744,0.0
2026-08-28 11:22:36.171210,9.009984622382015,10.0,16.296920651114682,41.671875,1.0,1.0,2.9588874543269235,4.9523809523809526,0.0
2026-08-28 11:22:46.282261,9.681192064454647,11.0,23.176663759044253,42.125,1.0,1.0,2.8576929261744968,4.926334106728538,0.0
2026-08-28 11:22:56.377950,10.044689470826546,11.0,21.825736074434776,42.66796875,1.0,1.0,2.6636141226611287,4.881944444444445,0.0
2026-08-28 11:23:04.576293,10.73405032891302,12.0,19.618041589018024,42.3046875,1.0,1.0,2.554131785992217,4.853876739562625,0.0
2026-08-28 11:23:14.672628,11.829687296133605,12.0,18.171770988976142,42.3046875,1.0,1.0,2.379316417279409,4.802973977695167,0.0
2026-08-28 11:23:24.782520,11.995592607222305,13.0,11.801843324537678,41.80078125,1.0,1.0,1.7912851819757345,4.75,0.0
2026-08-28 11:23:32.818857,12.68217634462255,14.0,13.94579749638054,42.23046875,1.0,1.0,1.7898514721311418,4.75,0.0
2026-08-28 11:23:42.909717,13.989052046224693,14.0,16.406759081250833,42.15234375,1.0,1.0,1.839111224806196,4.757375776397516,0.0
2026-08-28 11:23:53.008326,14.597271700408374,15.0,17.762397322786494,41.74609375,1.0,1.0,1.8550744002976207,4.757078986587183,0.0
2026-08-28 11:24:01.018647,14.686248331108144,16.0,15.414202679276336,41.74609375,1.0,1.0,1.9277427869318184,4.770328102710414,0.0
2026-08-28 11:24:11.115476,15.96893474988547,16.0,20.324761450381608,43.23828125,1.0,1.0,1.9739598183060023,4.782668500687758,0.0
2026-08-28 11:24:21.217730,16.667030258077183,17.0,16.738683123144554,43.23828125,1.0,1.0,1.9640398324607269,4.7875989445910285,0.0
2026-08-28 11:24:31.312936,16.51288046428124,18.0,19.886184238596904,43.421875,1.0,1.0,1.939918003797461,4.786352040816327,0.0
2026-08-28 11:24:39.298009,18.058740037121957,18.0,20.403164539666733,43.421875,1.0,1.0,1.935992235792002,4.796398046398046,0.0
2026-08-28 11:24:49.443725,18.78016290699452,19.0,20.06533137292999,43.42578125,1.0,1.0,1.9447181790697528,4.788980070339976,0.0
2026-08-28 11:24:59.548906,18.626017957820004,19.0,20.283201977430146,43.91015625,1.0,1.0,1.913198678251116,4.787570621468926,0.0
2026-08-28 11:25:07.524902,20.21857923497268,20.0,20.856240441519137,43.91015625,1.0,1.0,1.932782675675672,4.786220043572984,0.0
2026-08-28 11:25:17.645116,21.027322404371585,21.0,19.00957511032029,44.3984375,1.0,1.0,1.9902835103950007,4.799894957983193,0.0
2026-08-28 11:25:27.769167,20.91604329474696,22.0,22.526160994537783,44.4296875,1.0,1.0,1.9704632307692291,4.793094758064516,0.0
2026-08-28 11:25:35.865785,21.79318414509288,23.0,19.159438515895825,44.4296875,1.0,1.0,2.043563399808241,4.805286129970902,0.0
2026-08-28 11:25:45.961657,23.7996553303811,24.0,26.252514926932868,43.71875,1.0,1.0,2.0208910311355366,4.793900184842883,0.0
2026-08-28 11:25:56.098714,23.78024634751256,25.0,27.07966931461326,43.69921875,1.0,1.0,1.99263163628396,4.791998231653404,0.0
2026-08-28 11:26:04.155885,24.84264932683089,26.0,24.482136704293698,43.71875,1.0,1.0,1.9552454610226304,4.782067510548522,0.0
2026-08-28 11:26:14.280698,27.09466811751904,27.0,30.810247365803097,43.4375,1.0,1.0,1.9675760256821817,4.77683615819209,0.0
2026-08-28 11:26:24.404602,28.139281828073997,28.0,26.54689945740636,43.16015625,1.0,1.0,1.858487887084308,4.768439440993789,0.0
2026-08-28 11:26:32.536656,28.01867911941294,29.0,23.528555148704267,43.16015625,1.0,1.0,1.8883852702904056,4.774887724550898,0.0
2026-08-28 11:26:42.631289,30.30434782608696,30.0,29.47024754578596,43.6484375,1.0,1.0,1.928982872309918,4.805152394775036,0.0
2026-08-28 11:26:52.725125,31.39266924648898,31.0,27.67824942867588,43.6328125,1.0,1.0,1.9357027165627347,4.799894957983193,0.0
2026-08-28 11:27:00.766261,30.897355819279618,32.0,30.66365612272917,43.37890625,1.0,1.0,1.9344561348617728,4.798535422343324,0.0
2026-08-28 11:27:10.860977,33.44496151002479,33.0,33.772920575359855,43.515625,1.0,1.0,2.018188326397912,4.803090072320841,0.0
2026-08-28 11:27:20.954749,34.53299989126889,34.0,35.52905620865238,43.51953125,1.0,1.0,2.0096897569269365,4.804458598726114,0.0
2026-08-28 11:27:31.048076,34.157734495558245,35.0,27.35591181915567,43.51953125,1.0,1.0,2.027926692307671,4.776243093922651,0.0
2026-08-28 11:27:39.071205,35.19893235465843,36.0,30.435288187236523,44.19140625,1.0,1.0,2.0196464828198915,4.775461584276355,0.0
2026-08-28 11:27:49.172840,38.0373179876188,37.0,31.606694876387184,43.5234375,1.0,1.0,2.0389478131805188,4.774625576036866,0.0
2026-08-28 11:27:59.260129,37.45826377295492,38.0,37.1856676820713,43.703125,1.0,1.0,1.9900328802228573,4.779288116591928,0.0
2026-08-28 11:28:07.141926,38.47999833058576,39.0,30.901079777889308,43.703125,1.0,1.0,2.0099345444685413,4.770697167755992,0.0
2026-08-28 11:28:17.241937,41.43694758029229,40.0,40.67378428531406,43.46875,1.0,1.0,1.983920230200644,4.775212314225053,0.0
2026-08-28 11:28:27.352397,42.53177850219879,41.0,30.048065852012677,43.46875,1.0,1.0,2.0035637695473145,4.779503105590062,0.0
