timestamp,request_rate,vus,cpu_mcpu,memory_mib,replicas,hpa_desired_replicas,avg_response_ms,p95_response_ms,failed_req_rate
2026-08-27T10:57:52.632188,0.0,0.0,0.006511647898271827,33.39453125,1.0,1.0,0.0,0.0,0.0
2026-08-27T10:58:02.732542,0.0,0.0,0.0050469294574481405,33.39453125,1.0,1.0,0.0,0.0,0.0
2026-08-27T10:58:12.832962,0.0,0.0,0.006325408940634601,33.39453125,1.0,1.0,0.0,0.0,0.0
2026-08-27T10:58:21.521137,0.0,0.0,0.005622346530704804,33.39453125,1.0,1.0,0.0,0.0,0.0
2026-08-27T10:58:31.610374,0.0,0.0,0.004593569003150389,33.39453125,1.0,1.0,0.0,0.0,0.0
2026-08-27T10:58:41.711558,0.0,0.0,0.005551907348937088,33.39453125,1.0,1.0,0.0,0.0,0.0
2026-08-27T10:58:51.800017,0.0,0.0,0.006867861362892267,33.39453125,1.0,1.0,0.0,0.0,0.0
2026-08-27T10:59:00.550474,0.0,0.0,2.21947779111679,33.921875,1.0,1.0,0.0,0.0,0.0
2026-08-27T10:59:10.658812,0.0,1.0,2.9919660171765643,33.921875,1.0,1.0,0.0,0.0,0.0
2026-08-27T10:59:20.757001,0.48283578357835777,2.0,4.656845485674833,34.078125,1.0,1.0,2.683317571428574,14.500000000000004,0.0
2026-08-27T10:59:29.460061,0.8673971657888134,2.0,6.594102008934775,34.078125,1.0,1.0,2.4613695142857135,4.889705882352941,0.0
2026-08-27T10:59:39.549362,1.381768393577105,3.0,5.582184743422536,34.53125,1.0,1.0,2.3565285725414413,4.875019281394158,0.0
2026-08-27T10:59:49.641838,1.8824224213852767,4.0,6.39868593955341,34.41796875,1.0,1.0,2.373785182064644,4.840766774758893,0.0
2026-08-27T10:59:58.343570,2.658358044564941,4.0,5.591249849529594,35.375,1.0,1.0,2.5309272188396172,4.8471694869946855,0.0
2026-08-27T11:00:08.442050,3.4270270270270276,5.0,6.850366182705889,35.375,1.0,1.0,2.375104330178376,4.849014435130102,0.0
2026-08-27T11:00:18.532829,3.991276797103238,5.0,8.65023057821897,36.5390625,1.0,1.0,2.3533675463917514,4.799479166666666,0.0
2026-08-27T11:00:27.243496,4.629153379281967,6.0,9.382196697774466,36.99609375,1.0,1.0,2.3687562812499996,4.8144796380090495,0.0
2026-08-27T11:00:37.348941,5.589904294062844,7.0,10.287973048848674,36.99609375,1.0,1.0,2.310607575187969,4.804182509505703,0.0
2026-08-27T11:00:47.456150,5.92324462177615,7.0,11.303508423196954,38.34375,1.0,1.0,2.277565413194444,4.783216783216783,0.0
2026-08-27T11:00:56.186502,6.642946753593979,8.0,13.573773354286548,40.16015625,1.0,1.0,2.2540367739938043,4.7647515527950315,0.0
2026-08-27T11:01:06.279717,7.55347735014705,9.0,13.573773354286548,40.16015625,1.0,1.0,2.196610486033515,4.763305322128851,0.0
2026-08-27T11:01:16.385340,8.167065146097372,9.0,16.918654798071092,39.34375,1.0,1.0,2.160410012953365,4.75,0.0
2026-08-27T11:01:26.482458,8.59357332291688,10.0,18.732457390412485,39.34375,1.0,1.0,2.1449978147268323,4.749999999999999,0.0
2026-08-27T11:01:35.170379,9.589128087889756,11.0,19.136746017540798,40.06640625,1.0,1.0,2.129485730684319,4.75,0.0
2026-08-27T11:01:45.255871,10.118543607112617,11.0,15.704092200644421,40.06640625,1.0,1.0,2.1082786422594064,4.75,0.0
2026-08-27T11:01:55.354574,10.535196197452622,12.0,17.507103113531606,39.88671875,1.0,1.0,2.1101980391389428,4.75,0.0
2026-08-27T11:02:04.089127,11.49546955711745,12.0,17.989152703197856,40.01953125,1.0,1.0,2.110383335779814,4.758731617647059,0.0
2026-08-27T11:02:14.178906,12.109664443738753,13.0,15.02368356364056,40.01953125,1.0,1.0,2.116850345679016,4.75839222614841,0.0
2026-08-27T11:02:24.260412,12.460162434460779,14.0,20.128822622108224,41.01953125,1.0,1.0,2.10566305775578,4.757851239669421,0.0
2026-08-27T11:02:32.965707,13.159247455536136,14.0,17.990585496488226,41.01953125,1.0,1.0,2.093156544461784,4.764866979655712,0.0
2026-08-27T11:02:43.058628,14.263946499619063,15.0,21.969893450069904,41.02734375,1.0,1.0,2.045770258160236,4.764136904761905,0.0
2026-08-27T11:02:53.143947,14.460259996708903,16.0,18.384263012623876,41.02734375,1.0,1.0,2.0146732268188376,4.756785714285715,0.0
2026-08-27T11:03:01.826796,15.077340793154518,16.0,21.005932612336203,42.9609375,1.0,1.0,1.9677151664392978,4.756489071038251,0.0
2026-08-27T11:03:11.926289,16.120490605206854,17.0,16.403970400569428,42.9609375,1.0,1.0,1.9697011169513883,4.75625,0.0
2026-08-27T11:03:22.019094,16.840366039654295,18.0,21.839643967222624,43.04296875,1.0,1.0,1.9613347153652423,4.75,0.0
2026-08-27T11:03:30.739159,16.93764149001852,18.0,22.536882643341773,43.80859375,1.0,1.0,1.9661571130012194,4.75,0.0
